d_odds,odds,home_name,score,away_name,_id,a_odds,result,match_id,time,h_odds
5.65,,奥林匹亚科斯,2:1,里耶卡,20170817016,3.30,3,周三016,2017-08-17,1.54
1.88,,伊斯坦布尔,1:2,塞维利亚,20170817015,3.25,0,周三015,2017-08-17,3.45
7.20,,贝尔谢巴夏普尔,2:1,马里博尔,20170817014,3.85,3,周三014,2017-08-17,1.37
2.13,,圣地亚哥漫步者,1:1,天主大学,20170819061,3.35,1,周六061,2017-08-19,2.77
2.92,,通德拉,2:3,埃斯托里尔,20170819060,2.93,0,周六060,2017-08-19,2.25
5.05,,里昂,3:3,波尔多,20170819059,4.00,1,周六059,2017-08-19,1.47
4.10,,莫斯科斯巴达,3:4,莫斯科火车头,20170819058,3.25,0,周六058,2017-08-19,1.73
1.24,,埃斯基尔斯蒂纳,3:1,马尔默,20170819057,4.90,3,周六057,2017-08-19,8.40
2.50,,米内罗竞技,2:0,弗拉门戈,20170814045,3.07,3,周日045,2017-08-14,2.48
1.12,,甘冈,0:3,巴黎圣日尔曼,20170814044,6.25,0,周日044,2017-08-14,13.00
1.53,,拉齐奥,3:2,尤文图斯,20170814043,3.65,3,周日043,2017-08-14,4.95
3.05,,康塞普西翁大学,0:0,安托法加斯塔,20170814042,3.20,1,周日042,2017-08-14,2.05
1.95,,圣图尔登,1:0,标准列日,20170814041,3.20,3,周日041,2017-08-14,3.30
3.35,,斯特罗姆加斯特,3:1,利勒斯特罗姆,20170814040,3.45,3,周日040,2017-08-14,1.85
6.30,,鹿岛鹿角,2:0,清水鼓动,20170819002,4.45,3,周六002,2017-08-19,1.34
2.13,,磐田喜悦,1:1,大阪樱花,20170819001,3.45,1,周六001,2017-08-19,2.70
1.82,,斯特拉斯堡,3:0,里尔,20170813018,3.05,3,周日018,2017-08-13,3.96
2.22,,安特卫普,3:5,亨克,20170813017,3.10,0,周日017,2017-08-13,2.82
3.40,,威廉二世,1:2,SBV精英,20170813016,3.25,0,周日016,2017-08-13,1.90
14.00,,费耶诺德,2:1,特温特,20170813015,6.35,3,周日015,2017-08-13,1.11
3.95,,诺维奇,1:3,桑德兰,20170813014,3.45,0,周日014,2017-08-13,1.71
1.57,,纽卡斯尔联,0:2,托特纳姆热刺,20170813013,3.90,0,周日013,2017-08-13,4.25
2.85,,阿斯顿维拉,4:2,诺维奇,20170819031,3.15,3,周六031,2017-08-19,2.17
4.75,,南安普敦,3:2,西汉姆联,20170819030,3.55,3,周六030,2017-08-19,1.57
8.65,,利物浦,1:0,水晶宫,20170819029,5.00,3,周六029,2017-08-19,1.23
5.50,,莱切斯特城,2:0,布赖顿,20170819028,3.75,3,周六028,2017-08-19,1.47
3.03,,伯恩利,0:1,西布罗姆维奇,20170819027,2.92,0,周六027,2017-08-19,2.19
3.60,,伯恩茅斯,0:2,沃特福德,20170819026,3.35,0,周六026,2017-08-19,1.81
2.56,,年轻人,0:1,莫斯科中央陆军,20170816006,3.10,0,周二006,2017-08-16,2.40
1.95,,霍芬海姆,1:2,利物浦,20170816005,3.45,0,周二005,2017-08-16,3.06
12.00,,里斯本竞技,0:0,布加勒斯特星,20170816004,5.42,1,周二004,2017-08-16,1.16
2.82,,希腊人竞技,2:0,布拉格斯拉维亚,20170816003,2.80,3,周二003,2017-08-16,2.40
3.45,,卡拉巴赫,1:0,哥本哈根,20170816002,2.90,3,周二002,2017-08-16,2.02
9.50,,凯尔特人,5:0,阿斯塔纳,20170817013,4.50,3,周三013,2017-08-17,1.25
1.74,,乌德勒支,1:0,圣彼得堡泽尼特,20170817012,3.30,3,周三012,2017-08-17,4.00
2.40,,马瑟韦尔,2:0,罗斯郡,20170819056,3.25,3,周六056,2017-08-19,2.47
6.65,,希伯尼安,1:3,汉密尔顿,20170819055,4.10,0,周六055,2017-08-19,1.36
6.10,,格拉斯哥流浪者,0:0,哈茨,20170819054,4.15,1,周六054,2017-08-19,1.38
3.32,,圣约翰斯通,1:0,帕尔蒂克,20170819053,3.15,3,周六053,2017-08-19,1.96
9.60,,阿伯丁,2:1,邓迪FC,20170819052,5.20,3,周六052,2017-08-19,1.20
8.10,,圣彼得堡泽尼特,4:0,格罗兹尼,20170814057,4.45,3,周日057,2017-08-14,1.28
8.40,,克拉斯诺达尔,1:1,阿姆卡尔,20170814056,4.25,1,周日056,2017-08-14,1.29
3.40,,美洲狮,2:0,普埃布拉大学,20170814039,3.40,3,周日039,2017-08-14,1.85
7.30,,布拉加,2:1,波尔蒂芒尼斯,20170814038,4.15,3,周日038,2017-08-14,1.33
3.02,,韦恩,2:0,奥厄,20170814037,3.00,3,周日037,2017-08-14,2.15
1.79,,马格德堡,2:0,奥格斯堡,20170814036,3.30,3,周日036,2017-08-14,3.75
4.35,,兹沃勒,4:2,罗达JC,20170813012,3.60,3,周日012,2017-08-13,1.61
3.88,,蔚山现代,1:1,浦项制铁,20170813011,3.48,1,周日011,2017-08-13,1.71
2.85,,光州FC,0:1,大邱FC,20170813010,3.05,0,周日010,2017-08-13,2.22
2.35,,江原FC,0:2,济州联,20170813009,3.26,0,周日009,2017-08-13,2.52
4.30,,横滨水手,1:0,鸟栖沙岩,20170813008,3.40,3,周日008,2017-08-13,1.66
1.72,,沃尔夫斯堡,0:3,多特蒙德,20170819025,3.55,0,周六025,2017-08-19,3.75
3.80,,霍芬海姆,1:0,云达不来梅,20170819024,3.90,3,周六024,2017-08-19,1.64
3.95,,柏林赫塔,2:0,斯图加特,20170819023,3.40,3,周六023,2017-08-19,1.72
3.50,,汉堡,1:0,奥格斯堡,20170819022,3.10,3,周六022,2017-08-19,1.92
4.35,,美因茨,0:1,汉诺威96,20170819021,3.45,0,周六021,2017-08-19,1.64
3.68,,朗斯,2:4,布雷斯特,20170819020,2.80,0,周六020,2017-08-19,2.00
3.07,,浦和红钻,1:0,沙佩科恩斯,20170815001,3.60,3,周二001,2017-08-15,1.90
4.45,,桑托斯,0:0,弗鲁米嫩塞,20170815010,3.52,1,周一010,2017-08-15,1.61
1.29,,沙维什,0:1,本菲卡,20170815009,4.40,0,周一009,2017-08-15,7.85
3.30,,尼姆,0:0,南锡,20170815008,2.80,1,周一008,2017-08-15,2.13
1.33,,罗斯托克,0:2,柏林赫塔,20170815007,4.35,0,周一007,2017-08-15,6.75
2.20,,埃斯托里尔,3:0,吉马良斯,20170815006,3.00,3,周一006,2017-08-15,2.93
3.95,,南安联,1:1,普利茅斯,20170819051,3.40,1,周六051,2017-08-19,1.72
2.51,,什鲁斯伯里,3:2,罗奇代尔,20170819050,3.10,3,周六050,2017-08-19,2.45
2.66,,斯肯索普,1:0,牛津联,20170819049,3.10,3,周六049,2017-08-19,2.32
5.10,,朴次茅斯,1:1,沃尔索尔,20170819048,3.50,1,周六048,2017-08-19,1.55
2.79,,彼得堡联,2:1,罗瑟汉姆,20170819047,3.40,3,周六047,2017-08-19,2.10
1.75,,奥德汉姆,0:2,维冈竞技,20170819046,3.10,0,周六046,2017-08-19,4.25
1.75,,沙勒罗瓦,2:0,安德莱赫特,20170814035,3.35,3,周日035,2017-08-14,3.85
4.18,,布兰,2:0,奥德,20170814034,3.35,3,周日034,2017-08-14,1.69
1.78,,克里斯蒂安松,2:2,萨尔普斯堡,20170814033,3.35,1,周日033,2017-08-14,3.72
3.80,,海于格松,2:2,斯塔贝克,20170814032,3.60,1,周日032,2017-08-14,1.70
3.10,,奥勒松,1:1,维京,20170814031,3.35,1,周日031,2017-08-14,1.97
2.62,,延雪平,1:2,厄勒布鲁,20170813030,3.25,0,周日030,2017-08-13,2.27
2.15,,仙台七夕,1:0,广岛三箭,20170813007,3.45,3,周日007,2017-08-13,2.68
3.07,,大宫松鼠,1:0,新泻天鹅,20170813006,3.35,3,周日006,2017-08-13,1.98
2.27,,川崎前锋,3:1,鹿岛鹿角,20170813005,3.40,3,周日005,2017-08-13,2.53
3.11,,东京FC,1:0,神户胜利船,20170813004,3.45,3,周日004,2017-08-13,1.93
3.45,,大阪钢巴,0:2,磐田喜悦,20170813003,3.55,0,周日003,2017-08-13,1.80
1.53,,乌拉尔,0:0,莫斯科中央陆军,20170819019,3.53,1,周六019,2017-08-19,5.20
--,,基尔马诺克,0:2,凯尔特人,20170819018,--,0,周六018,2017-08-19,--
1.19,,斯旺西,0:4,曼彻斯特联,20170819017,5.30,0,周六017,2017-08-19,10.00
5.70,,瓦勒伦加,0:0,特罗姆瑟,20170815005,4.17,1,周一005,2017-08-15,1.40
3.07,,埃尔夫斯堡,1:2,IFK哥德堡,20170815004,3.68,0,周一004,2017-08-15,1.88
6.85,,赫根,2:0,松兹瓦尔,20170815003,4.42,3,周一003,2017-08-15,1.32
7.55,,洛里昂,3:0,沙托鲁,20170815002,4.08,3,周一002,2017-08-15,1.33
2.91,,图拉兵工厂,2:2,乌拉尔,20170815011,2.76,1,周一011,2017-08-15,2.36
5.00,,米尔顿凯恩斯,1:0,吉灵汉姆,20170819045,3.62,3,周六045,2017-08-19,1.53
2.21,,北雪平,0:1,佐加顿斯,20170813029,3.34,0,周日029,2017-08-13,2.65
1.86,,基约塔,2:0,智利大学,20170813028,3.36,3,周日028,2017-08-13,3.40
3.55,,费雷拉,2:2,阿维斯,20170813027,2.90,1,周日027,2017-08-13,1.99
1.31,,第戎,1:4,摩纳哥,20170813026,4.65,0,周日026,2017-08-13,6.60
1.86,,清水鼓动,1:4,柏太阳神,20170813002,3.60,0,周日002,2017-08-13,3.20
1.91,,哈巴罗夫斯克,1:1,喀山红宝石,20170813054,2.90,1,周日054,2017-08-13,3.85
3.35,,札幌冈萨多,1:1,甲府风林,20170813001,3.10,1,周日001,2017-08-13,1.97
2.25,,洛杉矶银河,0:2,纽约城,20170813083,3.50,0,周六083,2017-08-13,2.52
2.15,,内卡萨,0:3,莱昂,20170813082,3.25,0,周六082,2017-08-13,2.82
4.80,,休斯敦迪纳摩,3:0,圣何塞地震,20170813081,3.80,3,周六081,2017-08-13,1.52
1.92,,雷丁,1:1,富勒姆,20170812022,3.50,1,周六022,2017-08-12,3.10
3.50,,米尔沃尔,1:1,博尔顿,20170812021,3.27,1,周六021,2017-08-12,1.86
4.05,,利兹联,0:0,普雷斯顿,20170812020,3.30,1,周六020,2017-08-12,1.73
5.55,,赫尔城,4:1,伯顿,20170812019,3.55,3,周六019,2017-08-12,1.50
2.90,,德比郡,0:2,狼队,20170812018,2.95,0,周六018,2017-08-12,2.25
2.62,,加的夫城,3:0,阿斯顿维拉,20170812017,2.92,3,周六017,2017-08-12,2.47
4.07,,布伦特福德,3:4,诺丁汉森林,20170812016,3.70,0,周六016,2017-08-12,1.63
2.68,,伯明翰,2:1,布里斯托尔城,20170812015,3.15,3,周六015,2017-08-12,2.28
2.50,,巴恩斯利,1:2,伊普斯维奇,20170812014,3.05,0,周六014,2017-08-12,2.50
2.66,,西布罗姆维奇,1:0,伯恩茅斯,20170812013,2.90,3,周六013,2017-08-12,2.45
5.70,,南安普敦,0:0,斯旺西,20170812012,3.60,1,周六012,2017-08-12,1.48
4.85,,埃弗顿,1:0,斯托克城,20170812011,3.35,3,周六011,2017-08-12,1.60
4.95,,水晶宫,0:3,哈德斯菲尔德,20170812010,3.35,0,周六010,2017-08-12,1.59
12.00,,切尔西,2:3,伯恩利,20170812009,5.50,0,周六009,2017-08-12,1.16
2.16,,翁特哈兴,0:4,海登海姆,20170812008,3.05,0,周六008,2017-08-12,2.95
--,,凯尔特人,5:0,基尔马诺克,20170809039,--,3,周二039,2017-08-09,--
3.65,,布拉德福德,2:3,唐卡斯特,20170809038,3.30,0,周二038,2017-08-09,1.81
2.35,,绿色森林流浪,0:0,米尔顿凯恩斯,20170809037,3.20,1,周二037,2017-08-09,2.56
--,,开姆尼茨,0:5,拜仁慕尼黑,20170812007,--,0,周六007,2017-08-12,--
3.45,,索肖,3:2,朗斯,20170812006,2.75,3,周六006,2017-08-12,2.10
2.70,,乌法,1:4,罗斯托夫,20170812084,2.57,0,周六084,2017-08-12,2.70
1.39,,沃特福德,3:3,利物浦,20170812005,3.90,1,周六005,2017-08-12,6.50
2.94,,水原三星,0:1,首尔FC,20170812004,3.35,0,周六004,2017-08-12,2.04
2.58,,尚州尚武,1:2,仁川联,20170812003,2.95,0,周六003,2017-08-12,2.48
11.50,,莫斯科斯巴达,2:0,图拉兵工厂,20170810045,5.15,3,周三045,2017-08-10,1.18
1.29,,格里姆斯塔,1:2,罗森博格,20170810019,4.60,0,周三019,2017-08-10,7.30
4.33,,萨尔普斯堡,4:0,奥德,20170810017,3.60,3,周三017,2017-08-10,1.61
1.35,,威科姆,0:2,富勒姆,20170809036,4.42,0,周二036,2017-08-09,6.15
13.00,,狼队,1:0,约维尔,20170809035,5.70,3,周二035,2017-08-09,1.14
4.30,,维冈竞技,2:1,布莱克浦,20170809034,3.45,3,周二034,2017-08-09,1.65
5.10,,南安联,0:2,纽波特郡,20170809033,3.90,0,周二033,2017-08-09,1.48
10.00,,谢菲尔德星期三,4:1,切斯特菲尔德,20170809032,5.10,3,周二032,2017-08-09,1.20
4.90,,斯肯索普,2:2,诺茨郡,20170809031,3.75,1,周二031,2017-08-09,1.52
1.28,,全南天龙,1:1,全北现代,20170812002,5.00,1,周六002,2017-08-12,6.75
2.64,,名古屋鲸八,5:2,松本山雅,20170812001,3.35,3,周六001,2017-08-12,2.21
2.64,,阿特拉斯,0:1,墨西哥美洲,20170812031,3.00,0,周五031,2017-08-12,2.40
2.95,,普埃布拉,1:1,蒂华纳,20170812030,3.00,1,周五030,2017-08-12,2.19
2.91,,奥伊金斯,0:2,西班牙联合,20170812029,3.30,0,周五029,2017-08-12,2.07
--,,里斯本竞技,1:0,塞图巴尔,20170812028,--,3,周五028,2017-08-12,--
7.60,,PSV埃因霍温,3:2,阿尔克马尔,20170813051,4.75,3,周六051,2017-08-13,1.27
2.52,,雷根斯堡,3:1,达姆施塔特,20170813050,2.98,3,周六050,2017-08-13,2.52
1.18,,埃尔福特,0:1,霍芬海姆,20170813049,5.55,0,周六049,2017-08-13,10.00
5.10,,利勒斯特罗姆,1:0,特罗姆瑟,20170810016,4.10,3,周三016,2017-08-10,1.45
2.62,,海于格松,0:2,莫尔德,20170810015,3.30,0,周三015,2017-08-10,2.25
1.36,,乌拉尔,1:1,圣彼得堡泽尼特,20170809044,3.90,1,周三044,2017-08-09,7.25
6.50,,蔚山现代,3:1,尚州尚武,20170809014,3.90,3,周三014,2017-08-09,1.39
7.50,,水原三星,1:1,光州FC,20170809013,4.20,1,周三013,2017-08-09,1.32
2.90,,全南天龙,1:3,釜山偶像,20170809012,3.15,0,周三012,2017-08-09,2.14
3.15,,罗瑟汉姆,2:1,林肯城,20170809030,3.35,3,周二030,2017-08-09,1.95
5.25,,女王公园巡游者,1:0,北安普敦,20170809029,3.80,3,周二029,2017-08-09,1.48
4.32,,彼得堡联,1:3,巴尼特,20170809028,3.96,0,周二028,2017-08-09,1.55
5.20,,牛津联,3:3,切尔滕汉姆,20170809027,3.90,1,周二027,2017-08-09,1.47
4.95,,诺丁汉森林,2:1,什鲁斯伯里,20170809026,3.85,3,周二026,2017-08-09,1.50
9.00,,诺维奇,3:2,斯文登,20170809025,5.05,3,周二025,2017-08-09,1.22
1.10,,帕尔蒂克,0:1,凯尔特人,20170812027,6.60,0,周五027,2017-08-12,14.50
1.70,,雷恩,1:2,里昂,20170812026,3.55,0,周五026,2017-08-12,3.85
1.29,,卡尔斯鲁厄,0:0,勒沃库森,20170812025,4.70,1,周五025,2017-08-12,7.05
2.45,,IFK哥德堡,2:1,AIK索尔纳,20170811002,3.10,3,周四002,2017-08-11,2.52
12.00,,瓦勒伦加,1:0,埃尔沃吕姆,20170811001,6.55,3,周四001,2017-08-11,1.12
3.22,,斯塔贝克,3:0,奥勒松,20170811018,3.45,3,周三018,2017-08-11,1.89
2.92,,比勒费尔德,1:1,杜塞尔多夫,20170813048,3.30,1,周六048,2017-08-13,2.07
3.90,,米德尔斯堡,1:0,谢菲尔德联,20170813047,3.25,3,周六047,2017-08-13,1.77
1.15,,布赖顿,0:2,曼彻斯特城,20170813046,5.80,0,周六046,2017-08-13,11.50
2.92,,库里科联,1:1,圣地亚哥漫步者,20170813045,3.15,1,周六045,2017-08-13,2.13
2.09,,梅赫伦,1:1,根特,20170813044,3.20,1,周六044,2017-08-13,2.96
2.20,,莫尔德,1:2,罗森博格,20170813043,3.40,0,周六043,2017-08-13,2.63
1.77,,神户胜利船,1:2,鹿岛鹿角,20170809011,3.65,0,周三011,2017-08-09,3.45
1.38,,甲府风林,0:1,浦和红钻,20170809010,4.20,0,周三010,2017-08-09,6.00
2.32,,仙台七夕,0:0,磐田喜悦,20170809009,3.40,1,周三009,2017-08-09,2.48
1.68,,清水鼓动,3:2,大阪樱花,20170809008,3.65,3,周三008,2017-08-09,3.85
2.30,,广岛三箭,2:2,大阪钢巴,20170809007,3.45,1,周三007,2017-08-09,2.47
1.97,,大宫松鼠,1:2,东京FC,20170809006,3.40,0,周三006,2017-08-09,3.05
5.80,,米尔沃尔,2:0,斯蒂文尼奇,20170809024,3.95,3,周二024,2017-08-09,1.42
2.65,,曼斯菲尔德,0:1,罗奇代尔,20170809023,3.15,0,周二023,2017-08-09,2.30
2.50,,卢顿,0:2,伊普斯维奇,20170809022,3.20,0,周二022,2017-08-09,2.40
2.42,,帕丘卡,2:1,老虎大学,20170813080,2.95,3,周六080,2017-08-13,2.65
4.35,,蒙特雷,4:1,瓜达拉哈拉,20170813079,3.60,3,周六079,2017-08-13,1.61
7.20,,达拉斯FC,0:0,科罗拉多急流,20170813078,4.30,1,周六078,2017-08-13,1.32
2.28,,华雷斯,0:1,瓜达拉哈拉,20170810043,2.95,0,周三043,2017-08-10,2.84
1.62,,瓜达拉哈拉大学,0:2,托卢卡,20170810042,3.52,0,周三042,2017-08-10,4.40
1.87,,美洲狮,1:1,蒙特雷,20170810041,3.38,1,周三041,2017-08-10,3.35
12.50,,弗拉门戈,5:0,巴勒斯坦人,20170810040,5.80,3,周三040,2017-08-10,1.14
10.75,,帕尔梅拉斯,1:0,瓜亚基尔巴塞罗那,20170810039,4.65,3,周三039,2017-08-10,1.22
13.00,,米内罗竞技,0:0,维尔斯特曼,20170810038,5.70,1,周三038,2017-08-10,1.14
2.48,,基尔,2:1,不伦瑞克,20170812024,3.23,3,周五024,2017-08-12,2.40
6.75,,阿森纳,4:3,莱切斯特城,20170812023,4.60,3,周五023,2017-08-12,1.31
3.45,,摩雷伦斯,0:0,费伦斯,20170812042,2.85,1,周六042,2017-08-12,2.05
2.15,,南特,0:1,马赛,20170812041,3.05,0,周六041,2017-08-12,2.97
3.25,,莫斯科中央陆军,2:1,莫斯科斯巴达,20170812085,3.25,3,周六085,2017-08-12,1.95
2.63,,哈尔姆斯塔德,0:3,天狼星,20170812040,3.15,0,周六040,2017-08-12,2.32
2.00,,基尔马诺克,0:1,哈茨,20170812039,3.20,0,周六039,2017-08-12,3.16
1.55,,罗斯郡,1:2,阿伯丁,20170812038,3.70,0,周六038,2017-08-12,4.70
1.48,,新泻天鹅,0:2,川崎前锋,20170809005,3.95,0,周三005,2017-08-09,5.00
4.85,,柏太阳神,0:0,鸟栖沙岩,20170809004,3.96,1,周三004,2017-08-09,1.49
1.98,,札幌冈萨多,0:2,横滨水手,20170809003,3.25,0,周三003,2017-08-09,3.16
2.08,,布里斯班狮吼,1:5,墨尔本胜利,20170809002,3.25,0,周三002,2017-08-09,2.93
2.96,,阿德莱德联,1:0,纽卡斯尔喷气机,20170809001,3.32,3,周三001,2017-08-09,2.04
3.40,,内卡萨,1:1,莫雷利亚,20170809049,3.10,1,周二049,2017-08-09,1.95
3.70,,费城联合,0:3,蒙特利尔冲击,20170813077,3.70,0,周六077,2017-08-13,1.70
4.00,,新英格兰革命,1:0,温哥华白帽,20170813076,3.85,3,周六076,2017-08-13,1.62
5.25,,纽约红牛,3:1,奥兰多城,20170813075,4.10,3,周六075,2017-08-13,1.44
3.02,,哥伦布机员,3:1,芝加哥火焰,20170813074,3.65,3,周六074,2017-08-13,1.91
2.75,,华盛顿联,0:1,皇家盐湖城,20170813073,3.40,0,周六073,2017-08-13,2.12
3.22,,克雷塔罗,2:1,莫雷利亚,20170813072,3.15,3,周六072,2017-08-13,2.00
5.00,,堪萨斯城竞技,1:1,圣何塞地震,20170810037,3.80,1,周三037,2017-08-10,1.50
4.40,,帕丘卡,0:0,克雷塔罗,20170810036,3.40,1,周三036,2017-08-10,1.65
2.20,,韦拉克鲁斯,1:2,莱昂,20170810035,3.12,0,周三035,2017-08-10,2.82
3.26,,庞特普雷塔,0:0,弗鲁米嫩塞,20170810034,3.20,1,周三034,2017-08-10,1.96
11.00,,格雷米奥,2:1,戈多伊克鲁斯,20170810033,4.58,3,周三033,2017-08-10,1.22
11.00,,本菲卡,3:1,布拉加,20170810032,4.87,3,周三032,2017-08-10,1.20
2.80,,汉密尔顿,3:0,邓迪FC,20170812037,3.10,3,周六037,2017-08-12,2.23
4.62,,格拉斯哥流浪者,2:3,希伯尼安,20170812036,3.85,0,周六036,2017-08-12,1.53
4.15,,圣约翰斯通,4:1,马瑟韦尔,20170812035,3.50,3,周六035,2017-08-12,1.66
3.15,,沃尔索尔,2:1,奥德汉姆,20170812034,2.90,3,周六034,2017-08-12,2.15
2.77,,罗瑟汉姆,5:0,南安联,20170812033,3.30,3,周六033,2017-08-12,2.15
3.13,,罗奇代尔,1:1,斯肯索普,20170812032,3.20,1,周六032,2017-08-12,2.01
10.30,,墨西哥美洲,2:1,野马UAEM,20170809048,4.85,3,周二048,2017-08-09,1.21
7.30,,河床,1:1,亚松森瓜拉尼,20170809047,4.25,1,周二047,2017-08-09,1.32
1.65,,萨卡特佩克,2:1,老虎大学,20170809046,3.35,3,周二046,2017-08-09,4.45
2.05,,亚特兰特,1:1,蒂华纳,20170809045,3.05,1,周二045,2017-08-09,3.20
3.25,,蓝十字,0:0,托卢卡,20170813071,3.30,1,周六071,2017-08-13,1.93
5.55,,多伦多FC,4:1,波特兰伐木工,20170813070,4.25,3,周六070,2017-08-13,1.40
4.10,,天主大学,1:1,埃弗顿VM,20170813069,3.80,1,周六069,2017-08-13,1.61
5.70,,维多利亚,0:1,阿瓦伊,20170813068,3.75,0,周六068,2017-08-13,1.46
4.45,,西雅图海湾人,1:0,堪萨斯城竞技,20170813067,3.50,3,周六067,2017-08-13,1.62
3.00,,特木科体育,0:0,瓦奇巴托,20170813066,3.25,1,周六066,2017-08-13,2.05
3.45,,罗斯郡,1:1,马瑟韦尔,20170810031,3.30,1,周三031,2017-08-10,1.87
1.45,,汉密尔顿,0:1,阿伯丁,20170810030,3.85,0,周三030,2017-08-10,5.55
15.00,,格拉斯哥流浪者,6:0,邓弗姆林,20170810029,6.50,3,周三029,2017-08-10,1.10
2.87,,邓迪FC,2:1,邓迪联,20170810028,3.15,3,周三028,2017-08-10,2.16
7.50,,谢菲尔德联,3:2,沃尔索尔,20170810027,4.40,3,周三027,2017-08-10,1.30
2.45,,奥德汉姆,2:3,伯顿,20170810026,3.00,0,周三026,2017-08-10,2.58
2.40,,博阿维斯塔,1:2,里奥阿维,20170813065,2.80,0,周六065,2017-08-13,2.81
2.62,,戈亚尼亚竞技,1:0,科里蒂巴,20170813064,3.00,3,周六064,2017-08-13,2.42
6.00,,维迪斯,4:1,布雷达,20170813063,4.20,3,周六063,2017-08-13,1.38
1.17,,赫拉克勒斯,2:1,阿贾克斯,20170813062,5.65,3,周六062,2017-08-13,10.20
1.40,,维尔茨堡踢球者,0:3,云达不来梅,20170813061,4.30,0,周六061,2017-08-13,5.50
4.35,,奥斯坦德,0:3,贝弗伦,20170813060,3.65,0,周六060,2017-08-13,1.60
8.50,,利兹联,4:1,维尔港,20170810025,4.90,3,周三025,2017-08-10,1.24
2.00,,克鲁,1:2,博尔顿,20170810024,3.25,0,周三024,2017-08-10,3.11
1.37,,科尔切斯特联,1:2,阿斯顿维拉,20170810023,4.10,0,周三023,2017-08-10,6.45
--,,波尔图,4:0,埃斯托里尔,20170810022,--,3,周三022,2017-08-10,--
4.15,,海登海姆,2:1,奥厄,20170810021,3.15,3,周三021,2017-08-10,1.75
1.61,,姆延达伦,1:0,布兰,20170810020,3.65,3,周三020,2017-08-10,4.26
4.10,,洛克伦,0:2,穆斯克龙,20170813059,3.45,0,周六059,2017-08-13,1.68
2.90,,欧本,1:2,科特赖克,20170813058,3.35,0,周六058,2017-08-13,2.06
2.40,,卡昂,0:1,圣埃蒂安,20170813057,2.85,0,周六057,2017-08-13,2.76
2.48,,亚眠,0:2,昂热,20170813056,2.78,0,周六056,2017-08-13,2.73
1.32,,托斯诺,1:2,莫斯科中央陆军,20170810048,4.05,0,周三048,2017-08-10,8.00
2.76,,喀山红宝石,1:1,莫斯科火车头,20170810047,2.75,1,周三047,2017-08-10,2.48
3.76,,罗斯托夫,1:0,莫斯科迪纳摩,20170810046,2.85,3,周三046,2017-08-10,1.95
2.38,,博塔弗戈,1:2,帕尔梅拉斯,20170803033,3.00,0,周三033,2017-08-03,2.67
1.75,,戈亚尼亚竞技,0:1,格雷米奥,20170803032,3.25,0,周三032,2017-08-03,4.00
4.15,,亚松森奥林匹亚,2:2,亚松森国民,20170803031,3.10,1,周三031,2017-08-03,1.77
1.94,,伊基克体育,1:2,阿根廷独立,20170803030,3.35,0,周三030,2017-08-03,3.18
2.83,,维多利亚,3:1,庞特普雷塔,20170803029,3.15,3,周三029,2017-08-03,2.18
2.87,,米内罗竞技,0:2,科林蒂安,20170803028,3.15,0,周三028,2017-08-03,2.16
6.90,,迈阿密FC,0:1,辛辛那提FC,20170803027,4.40,0,周三027,2017-08-03,1.32
3.80,,累西腓体育,2:2,弗鲁米嫩塞,20170803026,3.40,1,周三026,2017-08-03,1.75
3.65,,沙佩科恩斯,1:1,巴伊亚,20170803025,3.25,1,周三025,2017-08-03,1.83
3.62,,基多体育大学,1:0,玻利瓦尔,20170803024,3.30,3,周三024,2017-08-03,1.82
1.84,,圣地亚哥清晨,0:3,奥伊金斯,20170803023,3.65,0,周三023,2017-08-03,3.22
11.00,,曼彻斯特联,2:1,桑普多利亚,20170803040,5.45,3,周三040,2017-08-03,1.17
5.80,,奥林匹亚科斯,2:2,贝尔格莱德游击,20170803022,3.95,1,周三022,2017-08-03,1.42
5.60,,阿贾克斯,2:2,尼斯,20170803021,3.90,1,周三021,2017-08-03,1.44
2.05,,罗森博格,0:1,凯尔特人,20170803020,3.05,0,周三020,2017-08-03,3.20
2.88,,里耶卡,0:0,萨尔茨堡,20170803019,3.15,1,周三019,2017-08-03,2.15
4.80,,华沙军团,1:0,阿斯塔纳,20170803018,4.00,3,周三018,2017-08-03,1.49
